Customer_ID,Churn_Risk_Score,High_Risk_Flag
CUST_0000272,0.03948783613458191,0
CUST_0000273,0.014033336624101432,0
CUST_0000274,0.03671051087311775,0
CUST_0000275,0.3792055045084457,0
CUST_0000276,0.021925494871169758,0
CUST_0000277,0.26658800579172587,0
CUST_0000278,0.3299218940944293,0
CUST_0000279,0.01502035670602001,0
CUST_0000280,0.10571916482662692,0
CUST_0000281,0.025386635575584175,0
CUST_0000282,0.06474783794479128,0
CUST_0000283,0.08049797409259239,0
CUST_0000284,0.6477265782145597,1
CUST_0000285,0.031056849231469102,0
CUST_0000286,0.033137375443888784,0
CUST_0000287,0.10455676994772291,0
CUST_0000288,0.5838472645978787,1
CUST_0000289,0.010275094091113423,0
CUST_0000290,0.03276714731931927,0
CUST_0000291,0.06634801937069901,0
CUST_0000292,0.602177016145408,1
CUST_0000293,0.06291203564270419,0
CUST_0000294,0.2276134518071604,0
CUST_0000295,0.0036168996678216793,0
CUST_0000296,0.009682899970391885,0
CUST_0000297,0.006324902931733062,0
CUST_0000298,0.217626744801418,0
CUST_0000299,0.024936982739385605,0
CUST_0000300,0.10276094257341385,0
CUST_0000301,0.04011109368807895,0
CUST_0000302,0.6155102609975802,1
CUST_0000303,0.14451411971695394,0
CUST_0000304,0.6152176707041109,1
CUST_0000305,0.04569346866657838,0
CUST_0000306,0.036136382973355904,0
CUST_0000307,0.014181477739750247,0
CUST_0000308,0.04308896473631175,0
CUST_0000309,0.014075528778204805,0
CUST_0000310,0.07142423687014651,0
CUST_0000311,0.029779423668550905,0
CUST_0000312,0.026431686680003206,0
CUST_0000313,0.6986116627862475,1
CUST_0000314,0.024055574859497282,0
CUST_0000315,0.04135916590281108,0
CUST_0000316,0.011430023084381624,0
CUST_0000317,0.08910984247098035,0
CUST_0000318,0.022351752668531517,0
CUST_0000319,0.5895820135217696,1
CUST_0000320,0.003575081950888982,0
CUST_0000321,0.007945498179721438,0
CUST_0000322,0.5793063831856013,1
CUST_0000323,0.02025908414278711,0
CUST_0000324,0.009931820958811125,0
CUST_0000325,0.01756050494303365,0
CUST_0000326,0.033912332003171744,0
CUST_0000327,0.005319445632533286,0
CUST_0000328,0.018498337524343215,0
CUST_0000329,0.019728297980925357,0
CUST_0000330,0.09674427484668813,0
CUST_0000331,0.043097060180102426,0
CUST_0000332,0.29111778752711687,0
CUST_0000333,0.04263376154289924,0
CUST_0000334,0.0070292718855302985,0
CUST_0000335,0.03155832953944254,0
CUST_0000336,0.3415384739629378,0
CUST_0000337,0.010834082993918701,0
CUST_0000338,0.040735921150246615,0
CUST_0000339,0.03625939485194015,0
CUST_0000340,0.034174155637950794,0
CUST_0000341,0.06423356132613602,0
CUST_0000342,0.4253627469427268,0
CUST_0000343,0.02218301376925462,0
CUST_0000344,0.04109082371422338,0
CUST_0000345,0.020042160691050227,0
CUST_0000346,0.02062822592086283,0
CUST_0000347,0.010103276619635197,0
CUST_0000348,0.059259195490556124,0
CUST_0000349,0.04767027100383038,0
CUST_0000350,0.03526363149182329,0
CUST_0000351,0.024645839668067063,0
CUST_0000352,0.0275082181587575,0
CUST_0000353,0.06114744665052821,0
CUST_0000354,0.026872588513446125,0
CUST_0000355,0.03164504937256024,0
CUST_0000356,0.02007109473648457,0
CUST_0000357,0.08761489164532281,0
CUST_0000358,0.02137635226506186,0
CUST_0000359,0.0488626349072834,0
CUST_0000360,0.02677560194094755,0
CUST_0000361,0.08296325646291923,0
CUST_0000362,0.08581781499122001,0
CUST_0000363,0.09873488186681306,0
CUST_0000364,0.07836664809786757,0
CUST_0000365,0.09454319493843807,0
CUST_0000366,0.03143828883928642,0
CUST_0000367,0.11045991744248196,0
CUST_0000368,0.006303047026373008,0
CUST_0000369,0.021173537682842736,0
CUST_0000370,0.007290758866332851,0
CUST_0000371,0.03918425456031272,0
CUST_0000372,0.0035119573128131183,0
CUST_0000373,0.004402437870975195,0
CUST_0000374,0.030737000324984835,0
CUST_0000375,0.0034575679729300273,0
CUST_0000376,0.04943211847700149,0
CUST_0000377,0.058988493618543476,0
CUST_0000378,0.04027773003014312,0
CUST_0000379,0.010186898362069654,0
CUST_0000380,0.019893610895969915,0
CUST_0000381,0.03417411151476884,0
CUST_0000382,0.06680220845040816,0
CUST_0000383,0.033805427110472686,0
CUST_0000384,0.033600925216180313,0
CUST_0000385,0.04146031885662773,0
CUST_0000386,0.003435235748554982,0
CUST_0000387,0.26375524167215475,0
CUST_0000388,0.0035639242795174313,0
CUST_0000389,0.20987517160513264,0
CUST_0000390,0.28630582149299366,0
CUST_0000391,0.009734770576833938,0
CUST_0000392,0.6741284438411471,1
CUST_0000393,0.7233043403435132,1
CUST_0000394,0.24168227141683957,0
CUST_0000395,0.024026058105235545,0
CUST_0000396,0.6170124694445044,1
CUST_0000397,0.020348166980335147,0
CUST_0000398,0.012575190304020302,0
CUST_0000399,0.04028755642928483,0
CUST_0000400,0.02438650986666698,0
CUST_0000401,0.0034976713541726135,0
CUST_0000402,0.015926728953056878,0
CUST_0000403,0.07697753769387694,0
CUST_0000404,0.02297865182361671,0
CUST_0000405,0.01495973830981415,0
CUST_0000406,0.06241693121140957,0
CUST_0000407,0.01377346606124766,0
CUST_0000408,0.05953733425986116,0
CUST_0000409,0.020343915363610035,0
CUST_0000410,0.6198854588909766,1
CUST_0000411,0.1662272284850484,0
CUST_0000412,0.0220736793059918,0
CUST_0000413,0.02366381899622072,0
CUST_0000414,0.02197972121383881,0
CUST_0000415,0.573367308766829,1
CUST_0000416,0.006096412667810013,0
CUST_0000417,0.040650715553492305,0
CUST_0000418,0.053422458342214624,0
CUST_0000419,0.016066961992066166,0
CUST_0000420,0.0840397441690382,0
CUST_0000421,0.5678374888841898,1
CUST_0000422,0.10330182709017242,0
CUST_0000423,0.25759229475954243,0
CUST_0000424,0.02766822348195519,0
CUST_0000425,0.006162886026323691,0
CUST_0000426,0.022620383838687693,0
CUST_0000427,0.05915134897451472,0
CUST_0000428,0.510448740682935,1
CUST_0000429,0.057310623941158996,0
CUST_0000430,0.5891868030442948,1
CUST_0000431,0.014883486537809581,0
CUST_0000432,0.07882126585257491,0
CUST_0000433,0.049808446029219584,0
CUST_0000434,0.03549975030712826,0
CUST_0000435,0.018139521097678354,0
CUST_0000436,0.03238640496680986,0
CUST_0000437,0.11729630272673242,0
CUST_0000438,0.04600119114974721,0
CUST_0000439,0.028897220335859217,0
CUST_0000440,0.09720135118469024,0
CUST_0000441,0.024621761875106216,0
CUST_0000442,0.27417907144801584,0
CUST_0000443,0.016485427358023955,0
CUST_0000444,0.02915044409366122,0
CUST_0000445,0.2293617344432277,0
CUST_0000446,0.3152132339592129,0
CUST_0000447,0.6606184246458123,1
CUST_0000448,0.13877999440722777,0
CUST_0000449,0.0034761980809737917,0
CUST_0000450,0.037434591605455265,0
CUST_0000451,0.05773031155188355,0
CUST_0000452,0.019690608537324076,0
CUST_0000453,0.14406488238294216,0
CUST_0000454,0.09718742965275422,0
CUST_0000455,0.04111366073341916,0
CUST_0000456,0.11582431685154931,0
CUST_0000457,0.060784544025937595,0
CUST_0000458,0.4103083685147058,0
CUST_0000459,0.03311732697258874,0
CUST_0000460,0.022564269853966357,0
CUST_0000461,0.14478770943722638,0
CUST_0000462,0.051870606415395475,0
CUST_0000463,0.02241399506027593,0
CUST_0000464,0.006126489580801995,0
CUST_0000465,0.02229712768095947,0
CUST_0000466,0.01417417447187916,0
CUST_0000467,0.6589638992976449,1
CUST_0000468,0.06110394491860041,0
CUST_0000469,0.33585018324932,0
CUST_0000470,0.02381901420552205,0
CUST_0000471,0.02474165854289873,0
CUST_0000472,0.006040663849556931,0
CUST_0000473,0.08362066107183087,0
CUST_0000474,0.0877984926296052,0
CUST_0000475,0.088133862048691,0
CUST_0000476,0.06394932337365752,0
CUST_0000477,0.13792522676271182,0
CUST_0000478,0.07686851227009334,0
CUST_0000479,0.02217097603092021,0
CUST_0000480,0.03337416756630023,0
CUST_0000481,0.023638760097095188,0
CUST_0000482,0.03721908904928132,0
CUST_0000483,0.013917016184609823,0
CUST_0000484,0.03906499165545554,0
CUST_0000485,0.081383362156601,0
CUST_0000486,0.028593111941612646,0
CUST_0000487,0.0579963139800447,0
CUST_0000488,0.028138177001129305,0
CUST_0000489,0.007990886627289528,0
CUST_0000490,0.028276244224373928,0
CUST_0000491,0.03530440540519327,0
CUST_0000492,0.010268814594718473,0
CUST_0000493,0.07355477931772975,0
CUST_0000494,0.534059255703307,1
CUST_0000495,0.011539307418351514,0
CUST_0000496,0.004948980118631959,0
CUST_0000497,0.03682964719173079,0
CUST_0000498,0.08816085263827332,0
CUST_0000499,0.024601003492982727,0
CUST_0000500,0.05944234050242705,0
CUST_0000501,0.009794499593025224,0
CUST_0000502,0.01437752127996916,0
CUST_0000503,0.02713808908682899,0
CUST_0000504,0.5920324492947724,1
CUST_0000505,0.057245364674896056,0
CUST_0000506,0.02739346091107046,0
CUST_0000507,0.1841054666956126,0
CUST_0000508,0.021967791314944994,0
CUST_0000509,0.05552010087946902,0
CUST_0000510,0.3965259678563642,0
CUST_0000511,0.7140901149457567,1
CUST_0000512,0.04296003505803689,0
CUST_0000513,0.2901436749791781,0
CUST_0000514,0.003408192383814508,0
CUST_0000515,0.06581214464300207,0
CUST_0000516,0.007773859477101072,0
CUST_0000517,0.38666285471541456,0
CUST_0000518,0.024501682736267818,0
CUST_0000519,0.05857255827052857,0
CUST_0000520,0.006142205504333293,0
CUST_0000521,0.08982010920871682,0
CUST_0000522,0.028793139948313205,0
CUST_0000523,0.04341741978223553,0
CUST_0000524,0.05431748754254917,0
CUST_0000525,0.08018607797604681,0
CUST_0000526,0.011052312572447152,0
CUST_0000527,0.017604676288812713,0
CUST_0000528,0.03429524098229501,0
CUST_0000529,0.01705850286248381,0
CUST_0000530,0.035866473463610736,0
CUST_0000531,0.04947255919937372,0
CUST_0000532,0.04170718613799487,0
CUST_0000533,0.34041084442108427,0
CUST_0000534,0.58819031816366,1
CUST_0000535,0.05713596339905123,0
CUST_0000536,0.011980265565145323,0
CUST_0000537,0.022471371881753792,0
CUST_0000538,0.327513606194343,0
CUST_0000539,0.1204573034053621,0
CUST_0000540,0.01415728696190876,0
CUST_0000541,0.08545116653119557,0
CUST_0000542,0.12297448546881742,0
CUST_0000543,0.2150547650258139,0
CUST_0000544,0.6263957229392009,1
CUST_0000545,0.022641505254791715,0
CUST_0000546,0.051175481292419556,0
CUST_0000547,0.0388461972534127,0
CUST_0000548,0.06177902118968748,0
CUST_0000549,0.007360907041933638,0
CUST_0000550,0.04379778285137492,0
CUST_0000551,0.08449754638509091,0
CUST_0000552,0.019766652284962733,0
CUST_0000553,0.011409589416350736,0
CUST_0000554,0.01557692485748836,0
CUST_0000555,0.03658282934897944,0
CUST_0000556,0.009557107026803773,0
CUST_0000557,0.019190095278685388,0
CUST_0000558,0.03992757264232397,0
CUST_0000559,0.011947129023502017,0
CUST_0000560,0.028032766234300115,0
CUST_0000561,0.04108642888518714,0
CUST_0000562,0.010359046809901533,0
CUST_0000563,0.045377159794102645,0
CUST_0000564,0.04875835343526792,0
CUST_0000565,0.4913038350843146,0
CUST_0000566,0.07745293474600091,0
CUST_0000567,0.13670360370000884,0
CUST_0000568,0.025386635575584175,0
CUST_0000569,0.03150917616092444,0
CUST_0000570,0.03548988808546288,0
CUST_0000571,0.03487978515995014,0
CUST_0000572,0.009544460166112628,0
CUST_0000573,0.015592249491940043,0
CUST_0000574,0.09868674061570623,0
CUST_0000575,0.021978542432242613,0
CUST_0000576,0.12287254756608487,0
CUST_0000577,0.07367149702858207,0
CUST_0000578,0.4492483025930479,0
CUST_0000579,0.022794615039454923,0
CUST_0000580,0.015016745026650615,0
CUST_0000581,0.0034636960630359693,0
CUST_0000582,0.030735502991327466,0
CUST_0000583,0.01588468318736481,0
CUST_0000584,0.010634345833629835,0
CUST_0000585,0.006256746142557674,0
CUST_0000586,0.01463893880227663,0
CUST_0000587,0.018478990791104016,0
CUST_0000588,0.0758869823460184,0
CUST_0000589,0.24861134327876677,0
CUST_0000590,0.0986261417937072,0
CUST_0000591,0.10537277485521722,0
CUST_0000592,0.0037248545041172875,0
CUST_0000593,0.10841843948186282,0
CUST_0000594,0.03348535383066458,0
CUST_0000595,0.04854817293459069,0
CUST_0000596,0.010709637393622592,0
CUST_0000597,0.15388652694576116,0
CUST_0000598,0.32964469540022684,0
CUST_0000599,0.04036458780411669,0
CUST_0000600,0.01409552757751342,0
CUST_0000601,0.41075088993534004,0
CUST_0000602,0.025007374542846544,0
CUST_0000603,0.023167906147694588,0
CUST_0000604,0.015130275043836877,0
CUST_0000605,0.05277952665543032,0
CUST_0000606,0.04693170507227791,0
CUST_0000607,0.03271334311905594,0
CUST_0000608,0.003443652643590964,0
CUST_0000609,0.07979058674780383,0
CUST_0000610,0.043590478935993576,0
CUST_0000611,0.5093991450988851,1
CUST_0000612,0.009670999555621626,0
CUST_0000613,0.03286783941666887,0
CUST_0000614,0.026396282067371404,0
CUST_0000615,0.48716540140581677,0
CUST_0000616,0.013481656532021182,0
CUST_0000617,0.01644224208430671,0
CUST_0000618,0.5326199994136189,1
CUST_0000619,0.5947125014600791,1
CUST_0000620,0.05270217208310404,0
CUST_0000621,0.041201604223031145,0
CUST_0000622,0.01019001820792392,0
CUST_0000623,0.07595006299051946,0
CUST_0000624,0.1348219736530874,0
CUST_0000625,0.010705024379877914,0
CUST_0000626,0.006597343321742579,0
CUST_0000627,0.03348930364533984,0
CUST_0000628,0.275284912805869,0
CUST_0000629,0.019260806631478073,0
CUST_0000630,0.38904343490216664,0
CUST_0000631,0.006060406403207949,0
CUST_0000632,0.02286259444911722,0
CUST_0000633,0.03822875553737902,0
CUST_0000634,0.6046799418462246,1
CUST_0000635,0.11927852434770422,0
CUST_0000636,0.04188981289066039,0
CUST_0000637,0.07506856752691687,0
CUST_0000638,0.03139370694926909,0
CUST_0000639,0.005994166157352051,0
CUST_0000640,0.04004488443899764,0
CUST_0000641,0.4781275231432021,0
CUST_0000642,0.03249508426666804,0
CUST_0000643,0.7408593297098595,1
CUST_0000644,0.027182949993103774,0
CUST_0000645,0.3982583396620777,0
CUST_0000646,0.14572484264683166,0
CUST_0000647,0.028440641954226246,0
CUST_0000648,0.01886912787581499,0
CUST_0000649,0.0036845804459741337,0
CUST_0000650,0.5613955427266264,1
CUST_0000651,0.04380107788859487,0
CUST_0000652,0.3649778967292227,0
CUST_0000653,0.02843730089275016,0
CUST_0000654,0.056679715524114174,0
CUST_0000655,0.011675976826007963,0
CUST_0000656,0.1419779168092005,0
CUST_0000657,0.06237913759438463,0
CUST_0000658,0.027960263497224035,0
CUST_0000659,0.01055619283276928,0
CUST_0000660,0.026756218003872838,0
CUST_0000661,0.016831097349920134,0
CUST_0000662,0.018498337524343215,0
CUST_0000663,0.0268009017331859,0
CUST_0000664,0.02329331822841187,0
CUST_0000665,0.03944107428060169,0
CUST_0000666,0.30319530715882087,0
CUST_0000667,0.005382493548277014,0
CUST_0000668,0.04115689346265686,0
CUST_0000669,0.06288763164109223,0
CUST_0000670,0.04913749044930498,0
CUST_0000671,0.02275648021115466,0
CUST_0000672,0.01814793353943635,0
CUST_0000673,0.019186955679760743,0
CUST_0000674,0.06102514063891618,0
CUST_0000675,0.0034575679729300273,0
CUST_0000676,0.04303119306021254,0
CUST_0000677,0.0877984926296052,0
CUST_0000678,0.0060308165344010204,0
CUST_0000679,0.009673564657116338,0
CUST_0000680,0.027880538873345847,0
CUST_0000681,0.030468494416248493,0
CUST_0000682,0.026642331834229413,0
CUST_0000683,0.31439526245615623,0
CUST_0000684,0.04166969692713889,0
CUST_0000685,0.016417159313921695,0
CUST_0000686,0.006052407001532045,0
CUST_0000687,0.04034778163829958,0
CUST_0000688,0.058582408176794054,0
CUST_0000689,0.01179042472145363,0
CUST_0000690,0.026875048161321222,0
CUST_0000691,0.05021354905138772,0
CUST_0000692,0.0364657298613532,0
CUST_0000693,0.029013392254830767,0
CUST_0000694,0.016563974380211215,0
CUST_0000695,0.12465184063805106,0
CUST_0000696,0.02248802177433437,0
CUST_0000697,0.3861134587144692,0
CUST_0000698,0.07544449484624588,0
CUST_0000699,0.02997920921515493,0
CUST_0000700,0.03471916917221524,0
CUST_0000701,0.44846734816736583,0
CUST_0000702,0.051139342008443875,0
CUST_0000703,0.0062147665425057695,0
CUST_0000704,0.04903315297097032,0
CUST_0000705,0.017050567468136008,0
CUST_0000706,0.10582857204777145,0
CUST_0000707,0.062072479525770295,0
CUST_0000708,0.030825539365231136,0
CUST_0000709,0.1325775039381824,0
CUST_0000710,0.013818442553632305,0
CUST_0000711,0.024637954128422852,0
CUST_0000712,0.09324332645968153,0
CUST_0000713,0.5184422477598071,1
CUST_0000714,0.022955370690798543,0
CUST_0000715,0.02736535196017736,0
CUST_0000716,0.02559938794196827,0
CUST_0000717,0.09976539223048075,0
CUST_0000718,0.8679121858747234,1
CUST_0000719,0.0722474609364233,0
CUST_0000720,0.013428714194165168,0
CUST_0000721,0.013871071274419241,0
CUST_0000722,0.014005233762378232,0
CUST_0000723,0.02222193895281616,0
CUST_0000724,0.02744991058663418,0
CUST_0000725,0.023769458393385304,0
CUST_0000726,0.0064423588390009725,0
CUST_0000727,0.019745215832643104,0
CUST_0000728,0.016482936091269104,0
CUST_0000729,0.016600744562728656,0
CUST_0000730,0.033873071384737274,0
CUST_0000731,0.0447520694685043,0
CUST_0000732,0.013656479630754252,0
